48.83220830468481,2.2873604738640747,ligne_tram_T2
48.99814052493296,2.3723951090647155,ligne_bus_133
48.88956244909878,2.371490134612509,ligne_bus_519
48.874682158504655,2.221470658835941,ligne_bus_544
48.76004202458944,2.3686722414037877,ligne_bus_N31:ligne_tram_T7:ligne_bus_192:ligne_bus_103:ligne_bus_N22
48.83299169177581,2.3366828966443496,ligne_metro_6
48.90695328855752,2.487003347246266,ligne_bus_334:ligne_bus_N45:ligne_bus_147:ligne_bus_146:ligne_bus_347:ligne_bus_N41
48.89769876400372,2.3589959717945,ligne_bus_350:ligne_bus_N43
48.85558974422964,2.575983523003637,ligne_bus_N34:ligne_bus_220
48.93628180786574,2.33303959597754,ligne_bus_137
48.85329552990264,2.2936458957508905,ligne_bus_42
48.89284835257885,2.4164291964408657,ligne_bus_61
48.911294823804006,2.3088813304551024,ligne_bus_340
48.88638546756796,2.3271427602819,ligne_bus_518
48.91859536998403,2.4763869562903142,ligne_bus_346
48.8953543883051,2.3241968687538943,ligne_bus_518
48.93242547445004,2.2555098918777845,ligne_bus_176
48.9260547266508,2.341755343428782,ligne_bus_274
48.87475469777557,2.405706036842063,ligne_bus_96:ligne_bus_61
48.75177710235545,2.271928491643091,ligne_bus_294:ligne_bus_196:ligne_bus_N63
48.8772239477293,2.392765050250897,ligne_metro_11:ligne_bus_7B
48.89247011636236,2.2062339790895042,ligne_bus_559
48.84109791971362,2.4979375730411966,ligne_bus_114:ligne_bus_116:ligne_bus_210
48.920645595306866,2.1844117553489246,ligne_rer_A
48.942015355754535,2.1638984164900226,ligne_bus_272:ligne_bus_262
48.862328741409016,2.482066048514456,ligne_bus_N34:ligne_bus_118:ligne_bus_122
48.91541304916659,2.354190052608104,ligne_bus_356
48.89150584467613,2.2038512905464818,ligne_bus_559
48.84448861609584,2.576749455786101,ligne_bus_320
48.90058284926766,2.2843229394556124,ligne_bus_238
48.814597471656555,2.3958689901981685,ligne_bus_323
48.885861293242606,2.3090179022580894,ligne_bus_31
48.89172427040981,2.3350876187096734,ligne_bus_95
48.83001857840628,2.2958435566186726,ligne_bus_89
